class|name
41|Agencias de modelos para artistas plásticos
41|Alquiler de aparatos de audio
41|Alquiler de aparatos de iluminación para escenarios de teatro
41|Alquiler de aparatos de iluminación para escenarios de teatro o estudios de televisión
41|Alquiler de aparatos de iluminación para estudios de televisión
41|Alquiler de aparatos de radio y televisión
41|Alquiler de aparatos de televisión
41|Alquiler de aparatos de vídeo
41|Alquiler de cámaras de vídeo
41|Alquiler de cámaras fotográficas
41|Alquiler de campos de deporte
41|Alquiler de cintas de vídeo
41|Alquiler de cintas de vídeo, videocasetes y videogramas
41|Alquiler de cintas magnéticas pregrabadas con imágenes
41|Alquiler de cometas
41|Alquiler de decorados de teatro
41|Alquiler de discos y cintas magnéticas pregrabadas
41|Alquiler de DVD
41|Alquiler de equipo de skí en tabla
41|Alquiler de equipo para buceo
41|Alquiler de equipos de buceo
41|Alquiler de equipos de esquí
41|Alquiler de equipos deportivos, excepto vehículos
41|Alquiler de equipos para la práctica del golf
41|Alquiler de grabaciones fonográficas y de música
41|Alquiler de grabaciones sonoras
41|Alquiler de instalaciones de juegos para niños
41|Alquiler de instrumentos musicales
41|Alquiler de juguetes
41|Alquiler de libros
41|Alquiler de máquinas de fuego controlado para espectáculos
41|Alquiler de máquinas de fuego ficticio para espectáculos
41|Alquiler de máquinas de humo para espectáculos
41|Alquiler de máquinas de nieve artificial para espectáculos
41|Alquiler de máquinas de nube de piso para espectáculos
41|Alquiler de máquinas lanza confeti
41|Alquiler de máquinas para correr
41|Alquiler de máquinas y aparatos cinematográficos
41|Alquiler de máquinas y aparatos de juegos
41|Alquiler de máquinas y aparatos de recreativos
41|Alquiler de pantallas de video
41|Alquiler de patines
41|Alquiler de patines de ruedas
41|Alquiler de patinetas
41|Alquiler de películas
41|Alquiler de películas cinematográficas
41|Alquiler de películas cinematográficas y de registros sonoros
41|Alquiler de películas de cine
41|Alquiler de películas en DVD
41|Alquiler de películas reversibles
41|Alquiler de películas y videos de cine
41|Alquiler de pinturas y trabajos caligráficos
41|Alquiler de pistas de tenis
41|Alquiler de proyectores cinematográficos y sus accesorios
41|Alquiler de proyectores y accesorios cinematográficos
41|Alquiler de radios y televisiones
41|Alquiler de retroproyectores
41|Alquiler de revistas
41|Alquiler de rocolas
41|Alquiler de salas de conciertos
41|Alquiler de snorkels
41|Alquiler de tablas de snowboard
41|Alquiler de tablas de surf
41|Alquiler de teatros para las artes escénicas
41|Alquiler de videocámaras
41|Alquiler de videocintas y películas cinematográficas
41|Alquiler de videojuegos
41|Análisis de puntuaciones de tests y datos educativos para terceros
41|Arrendamiento de equipo para juegos
41|Arrendamiento de motos de juguete
41|Arrendamiento de proyectores de películas cinematográficas
41|Bibliotecas de referencia de publicaciones y registros documentales
41|Campamentos (cursillos) de perfeccionamiento deportivo
41|Capacitación de especialistas en la industria de la fontanería
41|Capacitación en el campo del diseño, publicidad y tecnologías de la comunicación
41|Capacitación en mediación
41|Capacitación en relaciones públicas y en el combate de la falsificación con miras a reconocer falsos
41|Capacitación práctica en el campo de la soldadura
41|Capacitación y enseñanza médica
41|Celebración de seminarios en el ámbito de la oncología
41|Circos
41|Clases de submarinismo
41|Clases de velerismo
41|Clubes nocturnos
41|Coaching en el campo de los deportes
41|Corrección de manuscritos
41|Cursos de ábaco
41|Cursos de boxeo
41|Cursos de formación sobre planificación estratégica en relación con publicidad, promoción, marketing y empresas
41|Cursos de gimnasia
41|Cursos de revisión para exámenes estatales
41|Desarrollo de programas de intercambio estudiantil internacional
41|Dirección de la producción de programas de radio y de televisión
41|Dirección de obras de teatro
41|Distribución de películas
41|Distribución de programas de televisión para otros
41|Doblaje
41|Doblaje de películas
41|Doma y adiestramiento de animales
41|Edición de grabaciones de sonidos e imágenes
41|Edición de libros
41|Edición de libros y revisiones
41|Edición de libros y revistas
41|Edición de periódico
41|Edición de programas de televisión y radio
41|Edición de publicaciones electrónicas
41|Edición de revisiones
41|Edición de revistas
41|Edición de revistas en la web
41|Edición de videocintas
41|Edición electrónica de libros y publicaciones periódicas en línea
41|Edición fotográfica
41|Edición y emisión de documentos científicos en relación a tecnología médica
41|Enseñanza de arreglo floral
41|Enseñanza de caligrafía
41|Enseñanza de conducción de vehículos
41|Enseñanza de confección de kimonos
41|Enseñanza de danza
41|Enseñanza de habilidades de belleza
41|Enseñanza de judo
41|Enseñanza de karate
41|Enseñanza de kendo (enseñanza de esgrima japonesa
41|Enseñanza de la ceremonia del té
41|Enseñanza de las bellas artes
41|Enseñanza de lenguaje
41|Enseñanza de natación
41|Enseñanza de piano
41|Enseñanza de sastrería o costura
41|Enseñanza de tenis
41|Enseñanza del yoga
41|Enseñanza en academias
41|Enseñanza en el uso formal del kimono
41|Enseñanza en escuelas primarias
41|Enseñanza en escuelas secundarias
41|Enseñanza en institutos de educación secundaria
41|Enseñanza en materia de quiropráctica
41|Enseñanza en teneduría de libros
41|Enseñanza en universidades o escuelas superiores
41|Enseñanza y capacitación en negocios, industria y tecnología de la información
41|Entrenamiento canino para guiar personas no videntes
41|Entrenamiento para el control de perros
41|Entretenimiento del tipo de parque acuático y centro de recreo
41|Entretenimiento en forma de carreras automovilísticas
41|Entretenimiento en forma de competiciones de lanzamiento de hacha
41|Entretenimiento en forma de competiciones de patinaje
41|Entretenimiento en la forma de concursos de belleza
41|Escuelas de baile
41|Espectáculos de circo
41|Espectáculos de danza
41|Espectáculos de variedades
41|Espectáculos teatrales y musicales proveídos en lugares de actuación
41|Estudio de películas cinematográficas
41|Estudios de cine
41|Estudios de grabación
41|Exámenes educativos
41|Exhibición de películas
41|Explotación de baños de natación
41|Explotación de campamentos deportivos
41|Explotación de instalaciones deportivas
41|Explotación de salas de juegos
41|Exposiciones de animales
41|Exposiciones de animales y adiestramiento de animales
41|Exposiciones de arte
41|Exposiciones de plantas
41|Facilitación de campos de béisbol
41|Facilitación de canchas de tenis
41|Facilitación de cursos de instrucción de idiomas
41|Facilitación de cursos en materia de gestión del agua
41|Facilitación de estudios de audio o video
41|Facilitación de gimnasios
41|Facilitación de instalaciones de campo y pista
41|Facilitación de instalaciones de golf
41|Facilitación de instalaciones de pistas de tenis
41|Facilitación de instalaciones para torneos deportivos
41|Facilitación de instalaciones recreativas
41|Facilitación de noticias e información sobre lucha libre a través de una red informática global
41|Facilitación de parques de recreo para niños en estaciones de servicios
41|Facilitación de parques recreativos
41|Facilitación de piscinas de natación
41|Facilitación de pistas de esquí
41|Facilitación de pistas de patinaje
41|Facilitación de salas de juego
41|Facilitación de servicios de ejercicio físico para animales
41|Facilitación de servicios de parque acuático
41|Formación en artes marciales
41|Formación en seguridad de la conducción
41|Formación para manipular instrumentos y aparatos científicos para la investigación en laboratorios
41|Formación sobre seguridad vial
41|Grabación de discos originales (masters)
41|Grabaciones de audio y video sobre tenis
