class|name
1|Cementos de espuma adhesivos premezclados
1|Cerio
1|Cesio
1|Cianamida de calcio
1|Cianato de potasio
1|Cianuro de calcio
1|Cianuro de hidrógeno
1|Cianuro de plata
1|Cianuro de potasio
1|Cianuro de sodio
1|Cianuros y cianatos
1|Ciclohexano
1|Ciclohexanol
1|Ciclopentano
1|Cimeno
1|Clorálcalis
1|Clorato de sodio
1|Clorito de sodio
1|Cloro
1|Cloro líquido
1|Cloro para piscinas
1|Clorofluorocarbonos
1|Clorofluorocarburo
1|Cloronaftaleno
1|Cloronitroanilina
1|Cloropreno
1|Cloropropileno
1|Cloruro de alilo
1|Cloruro de amonio
1|Cloruro de bario
1|Cloruro de bencilo
1|Cloruro de bismuto
1|Cloruro de cacodilo
1|Cloruro de calcio
1|Cloruro de cerio
1|Cloruro de circonio
1|Cloruro de cromo
1|Cloruro de estaño
1|Cloruro de etilo
1|Cloruro de fósforo
1|Cloruro de hierro
1|Cloruro de manganeso
1|Cloruro de mercurio
1|Cloruro de metileno
1|Cloruro de metilo
1|Cloruro de oro
1|Cloruro de plata
1|Cloruro de sodio
1|Cloruro de toluensulfonilo
1|Cloruro de vinilideno
1|Cloruro de vinilo
1|Cloruro de zinc
1|Cloruro sódico de oro
1|Cloruros metálicos
1|Cola de almidón que no sea de papelería ni para uso doméstico
1|Cola de látex (no para fines de papelería o domésticos)
1|Colágeno para uso como materia prima en la fabricación de cosméticos
1|Colas (aprestos)
1|Colas de madera para uso industrial
1|Colas para textiles para uso industrial
1|Colas para uso industrial
1|Combustibles para pilas atómicas
1|Composiciones químicas impermeabilizantes para artículos tejidos
1|Composiciones retardantes de fuego para uso comercial y doméstico
1|Composiciones retardantes de llamas
1|Compost
1|Compost (fertilizante)
1|Comprobadores de líquidos de frenos
1|Compuestos de enmascaramiento para su uso en la fabricación de tarjetas de circuitos impresos
1|Compuestos de nitrógeno
1|Compuestos extintores
1|Compuestos extintores de fuego
1|Compuestos heterocíclicos
1|Compuestos para reparar cubiertas de neumáticos
1|Compuestos químicos desmoldantes para uso en la industria de la fibra de vidrio
1|Conservadores químicos para uso como inhibidores de la corrosión en sistemas de escape para automóviles
1|Conservantes para alimentos
1|Conservantes para productos farmacéuticos
1|Conservantes químicos de alimentos
1|Crémor tártaro para uso químico
1|Cresol
1|Criolita
1|Criolita sintética
1|Cromato de plomo
1|Cromato de sodio
1|Crotonaldehído
1|Cultivos bacterianos para agregar a productos alimenticios
1|Cultivos de microorganismos que no sean para uso médico ni veterinario
1|Cumeno
1|Curio
1|Decapantes para la fabricación de semiconductores
1|Decapantes para la fabricación de tarjetas de circuitos impresos
1|Defoliantes
1|Desecantes
1|Desecantes para absorber la humedad
1|Detergentes para uso industrial
1|Dextrina
1|Dextrina (apresto)
1|Dextrinas para uso industrial
1|Dianisidina
1|Dicloroetano
1|Diclorometano
1|Dicloruro de etileno
1|Dicyandiamide
1|Dietil ftalato
1|Dietilenoglicol
1|Difenil
1|Difenilmetano
1|Diisopropil éter
1|Dimetil ftalato
1|Dimetilanilina
1|Dinitronaftaleno
1|Dióxido de carbono líquido
1|Dióxido de silicio
1|Dióxido de sulfuro líquido
1|Dióxidos de manganeso
1|Dispersante de pigmentos para su uso en la fabricación de cosméticos
1|Disprosio
1|Disulfuro de carbono
1|Dolomita
1|Edulcorantes artificiales
1|Electrolitos para baterías
1|Emolientes para uso industrial
1|Emulsionantes para su uso en la fabricación de alimentos
1|Emulsiones fotográficas
1|Endulzantes artificiales sin azúcar para bebidas
1|Enzimas derivadas de procesos biotecnológicos para uso industrial
1|Enzimas para la industria textil
1|Enzimas para su uso en la industria de detergentes
1|Enzimas para uso en la industria de la cervecera
1|Enzimas para uso en la industria de la panadera
1|Enzimas para utilizar en el procesamiento de la caña de azúcar
1|Enzimas para utilizar en la hidrólisis de proteínas
1|Enzimas para utilizar en la hidrólisis del almidón
1|Erbio
1|Eritritol
1|Escandio
1|Escorias de magnesita
1|Espuma contraincendios
1|Estabilizadores de suelo para carreteras, estanques y lagos
1|Estabilizadores enzimáticos
1|Estañatos
1|Ésteres de ácido acético
1|Ésteres de metilo
1|Estiércol de oveja como fertilizante
1|Estiércol de pollo fermentado como fertilizante
1|Estilbeno
1|Estireno
1|Estroncio
1|Etano
1|Éter de bencilo
1|Éter de clorometilo
1|Éter etílico
1|Éter metílico
1|Etil uretano
1|Etilamina
1|Etilenclorhidrina
1|Etileno
1|Europio
1|Extractos botánicos para elaborar cosméticos
1|Exudado silíceo
1|Fenantreno
1|Fenilendiamina
1|Fenoles
1|Fenotiazina para su uso como intermedio farmacéutico
1|Fermio (centurio)
1|Feromonas que no sean para uso médico
1|Ferricianuro de potasio
1|Ferrocianuro potásico
1|Fertilizante de cloruro de amonio
1|Fertilizante de cloruro de potasio
1|Fertilizante de fosfatos de escoria (escorias Thomas)
1|Fertilizante de manganeso
1|Fertilizante de nitrato de amonio
1|Fertilizante de nitrato de sodio
1|Fertilizante de potasio calcinado
1|Fertilizante de silicato de calcio
1|Fertilizante de sulfato de amonio
1|Fertilizante de sulfato de potasio
1|Fertilizante de superfosfato de calcio
1|Fertilizante de urea
1|Fertilizante marino
1|Fertilizantes
1|Fertilizantes artificiales de corral
1|Fertilizantes complejos
1|Fertilizantes compuestos convertidos químicamente
1|Fertilizantes de liberación lenta para jardinería
1|Fertilizantes mezclados
1|Fertilizantes minerales
1|Fertilizantes multinutrientes
1|Fertilizantes naturales
1|Fertilizantes orgánicos
1|Fertilizantes para plantas
1|Fertilizantes para plantas de interior
1|Fertilizantes para tierra y mantillo
1|Fertilizantes químicos
1|Fertilizantes y abonos
1|Fijadores fotográficos
1|Fluido magnético para uso industrial
1|Fluidos descongelantes de parabrisas
1|Fluidos para la dirección asistida
1|Fluidos para la transmisión automática
1|Flúor
1|Fluorocirconato de potasio
1|Fluoruro de aluminio de sodio
1|Fluoruro de amonio
1|Fluoruro de calcio
1|Fluoruro de cerio
1|Fluoruro de magnesio
1|Fluoruro de potasio
1|Fluoruro sódico
1|Fluosilicato de potasio
1|Formaldehído
1|Formato de sodio
1|Formiato
1|Fosfato de amonio
1|Fosfato de bario
1|Fosfato de boro
1|Fosfato de calcio
1|Fosfato de cobre
1|Fosfato de hierro
1|Fosfato de litio
1|Fosfato de magnesio
1|Fosfato de manganeso
1|Fosfato de potasio
1|Fosfato de potasio dibásico
1|Fosfato de sodio y aluminio
1|Fosfato de zinc
1|Fosfato sódico
1|Fosfatos
1|Fosfina
1|Fosfoproteína
1|Fósforo
1|Fosgeno
1|Fotocatalizador
1|Francio
1|Ftalato de etilo
1|Fundentes para fontanería
1|Fundentes para soldadura
1|Fundentes para soldar
1|Gas ácido carbónico
1|Gas ácido sulfuroso (dióxido de azufre)
1|Gases propulsores para aerosoles
1|Gases protectores solidificados para soldar
1|Gases y mezclas de gases para uso en imagenología médica
1|Gel de sílice
1|Gelatina para la fabricación de papel de impresión
1|Geles de electroforesis que no sean para uso médico ni veterinario
1|Genes formados mediante métodos biotecnológicos para su uso en la manufactura de semillas para la agricultura
1|Glicol
1|Glicol etileno
1|Glicoproteína
1|Goma guar para su uso en la industria de fabricación de alimentos
1|Goma guar para uso industrial
1|Grafito artificial para uso industrial
1|Grafito natural
1|Grafito natural para uso industrial
1|Guano
1|Halógenitas orgánicas
1|Haluros y sales de ácidos halógenos
1|Harina de huesos (fertilizante)
1|Harinas para uso industrial
1|Helio
1|Hexacloroetano
1|Hexametilendiamina
1|Hidrato de aluminio
1|Hidratos de carbono
1|Hidrazona
1|Hidrocarburos aromáticos
1|Hidrógeno
1|Hidromagnesita
1|Hidroquinona
1|Hidrosulfuro de calcio
1|Hidróxido de aluminio
1|Hidróxido de bario
1|Hidróxido de calcio
1|Hidróxido de cerio
1|Hidróxido de estroncio
1|Hidróxido de litio
1|Hidróxido de magnesio
1|Hidróxido de níquel
1|Hidróxido de preaseodimio
1|Hipoclorito de sodio
1|Holmio
1|Hormonas vegetales (fitohormonas)
1|Humus
1|Huntita
1|Ingredientes químicos activos para la fabricación de drogas contra el cáncer
1|Inhibidores de la germinación (productos antigerminativos)
1|Inhibidores de la herrumbre para sistemas de refrigeración de automóviles
1|Ioduro de aluminio
1|Ioduro de etilo de zinc
1|Isobutanol de uso industrial
1|Isobutileno
1|Isopreno
1|Isopropanol para fines industriales
1|Iterbio
1|Itrio
1|Kieserita
1|Kriptón
1|Lactosa para uso en la manufactura de alimentos
1|Lantano
1|Líquidos anticongelantes
1|Líquidos de frenos
1|Líquidos de frenos hidráulicos
1|Líquidos de silicona
1|Líquidos de transmisión automática
1|Líquidos descongelantes
1|Líquidos hidráulicos
1|Líquidos para transmisiones de energía
1|Litio
1|Lodos de perforación para su uso en la perforación de pozos de petróleo
1|Magnesita
1|Malonato de etilo
1|Manganato
1|Mantillo
1|Masilla de vidriero
1|Masillas al aceite
1|Mástique para carrocerías
1|Mástique para carrocerías de automóviles
1|Mástique para carrocerías de coches
1|Material de origen químico para el depósito de películas finas sobre obleas de semiconductores para la fabricación de semiconductores
1|Materiales adhesivos para la industria de la construcción y baldosas
1|Materias plásticas en bruto, en polvo, líquido o en pasta
1|Melamina
1|Membranas de resina de intercambio iónico (preparaciones químicas)
1|Mercaptano
1|Mercurio
1|Metafosfato de manganeso
1|Metalatos (sales metálicas de ácidos)
1|Metales alcalinos
1|Metales alcalinotérreos
1|Metales de las tierras raras
1|Metalocenos
1|Metano
1|Metanol refinado para uso industrial
1|Metilamina
1|Mezclas hortícolas para el cultivo
1|Minerales de manganeso
1|Moho de hoja (fertilizante)
1|Molibdato de amonio
1|Molibdato de sodio
1|Monómeros acrílicos
1|Monómeros de cloruro de vinilo
1|Mordientes para el grabado al aguafuerte (ácidos)
1|Naftaleno
1|Naftilamina
1|Naftionato de sodio
1|Neodimio
1|Neón
1|Neptunio
1|Neutralizantes de gases tóxicos
1|Nitrato de aluminio
1|Nitrato de amonio
1|Nitrato de bario
1|Nitrato de bismuto
1|Nitrato de calcio
1|Nitrato de hierro
1|Nitrato de manganeso
1|Nitrato de mercurio
1|Nitrato de plata
1|Nitrato de plomo
1|Nitrato de potasio
1|Nitrato de sodio
1|Nitrato de torio
1|Nitrato de uranio
1|Nitrito de plata
1|Nitrito de sodio
1|Nitroaminofenol
1|Nitrobacterias para uso en acuicultura
1|Nitrofenol
1|Nitrógeno
1|Nitronaftaleno
1|Nitroparafina
1|Nitrotolueno
1|Nitrotoluidina
1|Nutrientes de plantas
1|Octanol para uso industrial
1|Organohalogenosilano
1|Organosilanos
1|Organosiloxano
1|Orujos de cerveza (fertilizantes)
1|Oxalato
1|Óxido de aluminio
1|Óxido de antimonio
1|Óxido de circonio
1|Oxido de cobalto
1|Óxido de etileno
1|Óxido de magnesio
1|Óxido de nitrógeno
1|Óxidos
1|Óxidos de aluminio (alúmina)
1|Óxidos de calcio
1|Óxidos de cromo
1|Óxidos de estaño
1|Óxidos de hierro
1|Óxidos de magnesio
1|Óxidos de mercurio
1|Óxidos de níquel
1|Óxidos de plata
1|Óxidos de plomo
1|Óxidos de titanio
1|Óxidos de uranio
1|Óxidos metálicos
1|Oxígeno
1|Oxima
1|Oxinaftionato de sodio
1|Oxinitruro de aluminio
1|Papel de tornasol
1|Papel fotográfico sensibilizado químicamente
1|Papel para comprobaciones químicas
1|Papel para fotocalcos
1|Paraldehído
1|Pasta de celulosa
1|Pasta de madera
1|Pasta de madera en disolución para fines de fabricación
1|Pasta de madera químico-mecánica
1|Pasta de papel
1|Pegamento de goma arábiga que no sea para papelería y ni para uso doméstico
1|Pegamento de látex que no sea de papelería o para uso doméstico
1|Películas fotográficas no impresionadas
1|Películas para rayos X no impresionadas
1|Pentaeritritol
1|Pepsinas
1|Perborato de sodio
1|Perclorato de amonio
1|Percloroetileno
1|Permanganato de sodio
1|Peróxidos de bario
1|Persulfato de amonio
1|Piridina
1|Pirimidina
1|Pirrol
1|Placas secas fotográficas
1|Plásticos de polimerización
1|Plásticos de proteína
1|Plásticos en bruto (materia prima)
1|Plásticos en bruto en forma de polvo o gránulos
1|Plásticos en bruto en forma de polvo, líquido o pasta
1|Plásticos en bruto en todas sus formas
1|Plásticos en bruto para uso industrial
1|Plastificantes
1|Plastificantes para plásticos
1|Plastisoles
1|Plutonio
1|Poliamida
1|Polímeros no procesados para uso industrial
1|Polioles
1|Polisilazanos
1|Poliuretano
1|Poliuretanos
1|Polixilanos
1|Polvo de antimonio
1|Polvos acrílicos poliméricos
1|Potasa
1|Potasa cáustica
1|Potasa cáustica (hidróxido de potasio)
1|Praseodimio
1|Preparaciones bioquímicas para uso científico
1|Preparaciones de diagnóstico que no sean para uso médico ni veterinario
1|Preparaciones desincrustantes para uso industrial
1|Preparaciones enzimáticas para su uso en la industria de los detergentes
1|Preparaciones enzimáticas para su uso en la industria del alcohol
1|Preparaciones extintoras de fuego
1|Preparaciones fertilizantes
1|Preparaciones minerales fertilizantes
1|Preparaciones para desempapelar
1|Preparaciones para el temple de metales (químicos para temple)
1|Preparaciones para enmendar suelos
1|Preparaciones para mejorar los suelos
1|Preparaciones para regular el crecimiento de las plantas
1|Preparaciones para temple
1|Preparaciones para uso en la fabricación de pinturas
1|Preparaciones químicas para ahumar carmes
1|Preparaciones químicas para derretir la nieve y el hielo
1|Preparaciones químicas para el tratamiento del hollín del trigo
1|Preparaciones químicas para prevenir infecciones patógenas en plantas
1|Preparaciones químicas para soldar
1|Preparado biológico para su uso en cultivos celulares excepto para uso médico o veterinario
1|Preparado repelente de lluvia de base química para aplicación a parabrisas
1|Preparados bacteriológicos para la industria alimentaria
1|Preparados de diagnóstico para su uso en la investigación o para uso científico excepto para uso médico
1|Preparados para la nutrición de plantas
1|Preparados químicos para prevenir la propagación de partículas de zinc en superficies galvanizadas
1|Preparados químicos para su uso en la fotografía
1|Productos anticongelantes
1|Productos anticongelantes y descongelantes
1|Productos bioquímicos para uso científico in vitro e in vivo
1|Productos de blanqueo (decolorantes) para uso industrial
1|Productos de diagnóstico para uso científico
1|Productos de diagnóstico para uso científico o de investigación
1|Productos de diagnóstico para uso en la ciencia
1|Productos fertilizantes
1|Productos ignífugos
1|Productos para ablandar el agua
1|Productos para desmoldar
1|Productos para el fortalecimiento de las plantas
1|Productos para mantener fresca la flor cortada
1|Productos químicos absorbentes
1|Productos químicos anticongelantes
1|Productos químicos de protección contra el Mildiú
1|Productos químicos de soldadura fuerte
1|Productos químicos de soldadura y braseado
1|Productos químicos industriales para su uso en la fabricación de barnices
1|Productos químicos para acuarios
1|Productos químicos para cromatografía
1|Productos químicos para dar brillo a los colorantes
1|Productos químicos para el acondicionamiento del suelo
1|Productos químicos para estabilizar alimentos
1|Productos químicos para la descontaminación de sitios contaminados
1|Productos químicos para la preparación de esmaltes
1|Productos químicos para la silvicultura, excepto fungicidas, herbicidas, insecticidas y parasiticidas
1|Productos químicos para lustrar el cuero
1|Productos químicos para mantener frescos y conservar productos alimenticios
1|Productos químicos para neutralizar aleaciones de acero inoxidable, hierro y metales de varios colores
1|Productos químicos para su uso en la fabricación de poliuretanos
1|Productos químicos para tratamiento de aguas residuales para uso industrial
1|Productos químicos para tratar el agua
1|Productos químicos para uso hortícola, excepto fungicidas, herbicidas, insecticidas y parasiticidas
1|Productos químicos para uso industrial
1|Productos químicos pirorretardantes
1|Productos químicos prevenir las incrustaciones
1|Prometio
1|Propilenglicol
1|Propileno (propeno)
1|Protactinio
1|Protamina
1|Pulpa de papel reciclado
1|Pulpa de sulfito
1|Químicos para acondicionar los suelos
1|Químicos para conservar los alimentos
1|Químicos para el tratamiento de aguas de irrigación
1|Químicos para el tratamiento de residuos peligrosos
1|Químicos para fermentación del vino
1|Químicos para purificar el agua de piscinas de natación
1|Químicos para soldadura
1|Químicos para uso industrial
1|Químicos usados en la industria
1|Quinhidrona
1|Quitosanos para uso industrial
1|Radón
1|Ramnosa
1|Reactivo para análisis químicos
1|Reactivos bioquímicos utilizados para uso no médico
1|Reactivos de cultivo celular para uso científico y de investigación
1|Reactivos de diagnóstico para uso científico o de investigación
1|Reactivos de diagnóstico para uso in vitro en bioquímica, química clínica y microbiología
1|Reactivos para comprobar de la esterilidad de equipos médicos
1|Reactivos para comprobar de la esterilidad de productos farmacéuticos y soluciones inyectables
1|Reactivos para uso en aparatos científicos de análisis químico o biológico
1|Reactivos para uso en investigación
1|Reactivos para uso en la determinación analítica de la humedad
1|Reactivos químicos que no sean para uso médico
1|Reactivos químicos que no sean para uso médico ni veterinario
1|Reactivos y productos de diagnóstico que no sean para uso médico o veterinario
1|Refrigerantes
1|Reguladores del crecimiento de las plantas para uso agrícola
1|Renio
1|Repelentes de manchas
1|Resina epoxy
1|Resinas acrílicas
1|Resinas artificiales en bruto
1|Resinas artificiales en bruto en forma de polvos, líquidos o pastas
1|Resinas de acetato de polivinilo sin procesar
1|Resinas de melamina
1|Resinas de silicona
1|Resinas fenólicas
1|Resinas para el intercambio de iones (preparaciones químicas)
1|Resinas sintéticas en bruto
1|Resorcinol
1|Reveladores fotográficos
1|Revestimientos químicos para uso en la fabricación de placas de circuitos
1|Rubidio
1|Sacarina
1|Sal de roca para descongelar
1|Sales amoniacales
1|Sales de magnesio
1|Sales de metales alcalinos
1|Sales de metales de las tierras raras
1|Sales de níquel
1|Sales inorgánicas
1|Salvado de arroz (abono para tierras)
1|Samario
1|Sangre en polvo (fertilizante)
1|Semicarbazona
1|Sensibilizadores fotográficos
1|Silanos
1|Silicato de aluminio
1|Silicato de calcio
1|Silicato de potasio
1|Silicato de sodio
1|Silicato de zinc
1|Silicofluoruro de magnesio
1|Sodio
1|Sodio fluosilicato
1|Sosa cáustica (hidróxido de sodio)
1|Subnitrato de bario
1|Subnitrato de bismuto
1|Suelos artificiales de materias minerales para cultivo de plantas
1|Suelos artificiales de materias plásticas para el cultivo de plantas
1|Suelos artificiales para el cultivo de plantas
1|Sulfanilato de sodio
1|Sulfato amónico de níquel
1|Sulfato de aluminio
1|Sulfato de amonio
1|Sulfato de bario
1|Sulfato de cobre
1|Sulfato de dimetilo
1|Sulfato de hierro
1|Sulfato de magnesio
1|Sulfato de mercurio
1|Sulfato de níquel
1|Sulfato de plata
1|Sulfato de plomo
1|Sulfato de sodio
1|Sulfato de tolidina
1|Sulfato de toluidina
1|Sulfato de zinc
1|Sulfato potásico
1|Sulfatos
1|Sulfatos ferrosos frente al amarilleo de hojas de plantas
1|Sulfito de sodio
1|Sulfito para conservar alimentos
1|Sulfonato aminonaftol de toluidina
1|Sulfuro de amonio
1|Sulfuro de antimonio
1|Sulfuro de bario
1|Sulfuro de cadmio
1|Sulfuro de calcio
1|Sulfuro de estaño
1|Sulfuro de fósforo
1|Sulfuro de hidrógeno
1|Sulfuro de hierro
1|Sulfuro de mercurio
1|Sulfuro de sodio
1|Sulfuro de zinc
1|Sulfuros
1|Superfosfato doble o triple (fertilizante)
1|Sustancias adhesivas para uso industrial
1|Sustancias para conservar la flores cortadas
1|Sustancias para la regular el crecimiento de las plantas
1|Sustancias para temple
1|Sustancias químicas viscosas para su uso en la industria manufacturera
1|Sustratos enzimáticos
1|Talio
1|Tartrato de sodio
1|Tecnecio
1|Telurio
1|Terbio
1|Tetraborato de sodio
1|Tetracloroetano
1|Tetracloruro de acetileno
1|Tetracloruro de zirconio
1|Tetraetilo de plomo
1|Tierra de diatomeas
1|Tierra vegetal
1|Tierras raras
1|Timol
1|Tioéter
1|Tiofeno
1|Tiosulfato de sodio
1|Tiourea
1|Tolidina
1|Tolueno
1|Toluidina
1|Torio
1|Tricloroetileno
1|Trietanolamina
1|Trietilenglicol para uso industrial
1|Trifenilmetano
1|Trióxido de sulfuro
1|Tripsina
1|Tulio
1|Tungstato de amonio
1|Tungstato de calcio
1|Tungstato de zinc
1|Turba (fertilizante)
1|Uranato
1|Uranio
1|Ureasa
1|Vanadato de amonio
1|Volframato de sodio
1|Xenón
1|Xilenol
1|Xilosa
1|Yeso para uso como fertilizante
1|Yoduro de calcio
1|Yoduro de plata
1|Yoduro de sodio
1|Zinc etílico
1|Zirconato de cobalto
