class|name
44|Abono aéreo de fertilizantes
44|Acupuntura
44|Adaptación de lentes de contacto
44|Ajuste a dispositivos ortopédicos
44|Ajuste de dispositivos protésicos
44|Alquiler de aparatos de diagnóstico por ultrasonido
44|Alquiler de aparatos de rayos X para uso médico
44|Alquiler de aparatos e instrumentos médicos
44|Alquiler de arreglos florales
44|Alquiler de baños portátiles para eventos
44|Alquiler de camas especialmente hechas para tratamientos médicos
44|Alquiler de cortadoras de césped
44|Alquiler de equipo para uso médico
44|Alquiler de equipos para recortar el césped
44|Alquiler de maquinaria de pulverización agrícola
44|Alquiler de máquinas y aparatos para uso en salones de belleza o barberías
44|Alquiler de máquinas y aparatos para uso médico
44|Alquiler de material agrícola
44|Alquiler de material para explotaciones agrícolas
44|Alquiler de plantas en tiesto
44|Alquiler de robots quirúrgicos
44|Análisis del comportamiento con una finalidad médica
44|Análisis médicos para el diagnóstico y tratamiento de personas
44|Aplicación de extensiones de cabello tipo cortina
44|Asesoramiento en cuidados capilares
44|Asesoramiento en materia de masajes
44|Asesoramiento en nutrición
44|Asesoramiento médico para perder peso
44|Asesoramiento psicológico
44|Asesoramiento técnico en materia de alimentación y cría de peces, camarones y otras especies cultivadas
44|Asistencia de enfermería a domicilio
44|Asistencia médica ambulatoria
44|Atención médica
44|Atención psicológica
44|Bancos de sangre
44|Barberías
44|Casas de convalecencia
44|Casas de reposo
44|Cirugía láser para la vista
44|Cirugía veterinaria
44|Clínica dental odontológica
44|Clínicas médicas
44|Consultoría en asistencia médica provista por doctores y personal médico especializado
44|Consultoría en exámenes auditivos
44|Consultoría en materia de horticultura
44|Consultoría en materia de salud
44|Consultoría médica
44|Consultoría psicológica
44|Consultoría y asesoramiento en materia de estética
44|Control de malas hierbas
44|Cosecha de cultivos para terceros
44|Cría de animales
44|Cría y cubrición de animales
44|Cría y reproducción de ganado
44|Cribado de ADN para fines médicos
44|Cuidado de jardines y lechos de flores
44|Cuidado y aseo de animales
44|Cuidados de belleza
44|Cuidados de higiene para personas
44|Cuidados de higiene y belleza
44|Cuidados estéticos de los pies
44|Cuidados médicos de los pies
44|Cuidados médicos, higiénicos y de belleza
44|Cultivo de plantas para terceros
44|Diagnóstico de enfermedades
44|Diseño de parques y jardines (paisajismo)
44|Eliminación de malas hierbas
44|Evaluación de personalidad con fines psicológicos
44|Evaluaciones y exámenes psicológicos
44|Exámenes de rayos X para uso médico
44|Exámenes ginecológicos de PAP
44|Exámenes vasculares
44|Exterminación de animales dañinos para la agricultura, horticultura o silvicultura
44|Facilitación de información médica
44|Facilitación de instalaciones de baños turcos
44|Facilitación de servicios a programas de pérdida de peso
44|Fonoaudiología
44|Fumigación de productos fitosanitarios para fines agrícolas
44|Gestión de servicios de asistencia sanitaria
44|Hidroterapia
44|Horticultura
44|Hospicios (casas de asistencia)
44|Implantación de cabello
44|Información a pacientes en administración de medicamentos
44|Información de identificación de plantas y flores para horticultura
44|Información en relación con masajes
44|Información médica
44|Inseminación artificial de animales
44|Limpieza facial (servicios cosméticos)
44|Marcado de animales
44|Masaje y masaje shiatsu terapéutico
44|Masajes
44|Masajes con piedras de calor
44|Moxibustión
44|Odontología estética
44|Odontología veterinaria
44|Orientación dietética y nutricional
44|Orientación médica en materia de estrés
44|Paisajismo para terceros
44|Prestación de información relativa al tratamiento de enfermedades cardiovasculares y cerebrovascular
44|Protetización
44|Provisión de baños públicos
44|Provisión de baños públicos con fines sanitarios
44|Provisión de instalaciones de rehabilitación física
44|Provisión de instalaciones de rehabilitación mental
44|Pruebas (análisis) genéticos para uso médico
44|Pruebas genéticas de animales
44|Pruebas psicológicas
44|Pruebas psiquiátricas
44|Pulverización de insecticidas para la agricultura
44|Pulverización de insecticidas para uso hortícola
44|Pulverización terrestre de fertilizantes
44|Quiropráctica
44|Recolección y conservación de sangre humana
44|Rehabilitación de pacientes adictos al alcohol
44|Rehabilitación de pacientes drogadictos
44|Restauración de hábitats forestales
44|Salones de belleza
44|Salones de belleza para corte de pelucas
44|Salones de peluquería
44|Salones de tatuaje
44|Salones para el cuidado de la piel
44|Saunas
44|Screening (cribado) médico
44|Screening (cribado) médico relacionado con el corazón
44|Sembrado de árboles para jardines
44|Servicios cosméticos para el cuidado del cuerpo
44|Servicios de aclarado (decoloración) del cabello
44|Servicios de acupuntura
44|Servicios de ajuste de lentes (gafas)
44|Servicios de análisis médico para el diagnostico de enfermedades y tratamiento médico de pacientes
44|Servicios de análisis médicos en relación con el tratamiento de pacientes
44|Servicios de análisis médicos en relación con el tratamiento de personas
44|Servicios de análisis médicos para el diagnóstico del cáncer
44|Servicios de apicultura
44|Servicios de aplicación de maquillaje
44|Servicios de aromaterapia
44|Servicios de asesoramiento dietético
44|Servicios de asesoramiento en lactancia
44|Servicios de asesoramiento en materia de control de peso
44|Servicios de asistencia médica
44|Servicios de asistencia médica en residencias especialmente adaptadas para estos fines
44|Servicios de atención geriátrica
44|Servicios de banco de células cultivadas para trasplantes médicos
44|Servicios de banco de células madre
44|Servicios de banco de esperma
44|Servicios de banco de ojos
44|Servicios de bancos de sangre
44|Servicios de barbero
44|Servicios de blanqueado de dientes
44|Servicios de borrado de tatuajes mediante láser
44|Servicios de bronceado artificial
44|Servicios de bronceado de la piel para personas con una finalidad cosmética.
44|Servicios de cirugía cosmética
44|Servicios de cirugía de visión por láser
44|Servicios de cirugía dental
44|Servicios de cirugía plástica
44|Servicios de clínicas de salud
44|Servicios de clínicas médicas móviles
44|Servicios de consulta en línea o en persona sobre maquillaje
44|Servicios de consulta en línea sobre maquillaje
44|Servicios de consultas relacionadas con el cuidado de la salud
44|Servicios de consultas relacionados con la belleza
44|Servicios de consultoría médica provistos a pacientes
44|Servicios de consultoría relacionados con la eliminación del vello corporal
44|Servicios de consultoría sobre maquillaje
44|Servicios de control de plagas para horticultura
44|Servicios de corte de cabello
44|Servicios de corte de césped
44|Servicios de cosmetólogo
44|Servicios de cría de ganado bovino
44|Servicios de cría de gatos
44|Servicios de cría de insectos
44|Servicios de cría de ovejas
44|Servicios de criaderos de caballos
44|Servicios de crioterapia
44|Servicios de cuidado corporal cosmético proporcionados por spas de salud
44|Servicios de cuidado de la salud
44|Servicios de cuidado de la salud ofrecidos a través de proveedores de cuidado de la salud en base a contratos
44|Servicios de cuidado de las uñas
44|Servicios de cuidado de plantas
44|Servicios de cuidados de salud para el tratamiento del Alzheimer
44|Servicios de cuidados higiénicos para mascotas
44|Servicios de cultivo de huerta urbana para la agricultura
44|Servicios de cultivos hidropónicos
44|Servicios de depilación corporal por cera para el cuerpo humano
44|Servicios de depilación corporal por cera para seres humanos
44|Servicios de depilación personal
44|Servicios de depilación por laser
44|Servicios de depilación y reducción permanente del vello
44|Servicios de desintoxicación para toxicómanos
44|Servicios de diagnóstico por imagen de cáncer de próstata
44|Servicios de diagnóstico psicológico
44|Servicios de donación de esperma humano
44|Servicios de enfermería pediátrica
44|Servicios de enfermeros
44|Servicios de estaciones termales para la salud y el bienestar del cuerpo y el espíritu
44|Servicios de esteticista para animales
44|Servicios de evaluación de la personalidad (servicios de salud mental)
44|Servicios de evaluación médica para pacientes que reciben rehabilitación con el fin de orientar el tratamiento y evaluar su efectividad.
44|Servicios de evaluaciones médicas en relación con la apnea del sueño
44|Servicios de evaluaciones y exámenes psicológicos
44|Servicios de examen de cáncer de cuello uterino
44|Servicios de examen de cáncer de testículo
44|Servicios de exámenes de cáncer intestinal
44|Servicios de exámenes médicos
44|Servicios de exámenes médicos en relación con el asma
44|Servicios de exámenes oncológicos
44|Servicios de farmacéuticos para elaborar recetas médicas
44|Servicios de fecundación in vitro
44|Servicios de fertilización in vitro para animales
44|Servicios de flebotomía
44|Servicios de ganadería
44|Servicios de ginecología
44|Servicios de higienistas dentales
44|Servicios de información médica prestados por Internet
44|Servicios de información médica provistos a través de redes mundiales de computación
