class|name
10|Abrazaderas para uso quirúrgico
10|Abrazaderas pélvicas de emergencia
10|Agujas de extracción de sangre
10|Agujas de inyección
10|Agujas de inyección para uso médico
10|Agujas de sutura
10|Agujas Luer lock para uso médico
10|Agujas para biopsia
10|Agujas para fístulas
10|Agujas para inyecciones
10|Agujas para uso médico
10|Alambres de cerclaje
10|Alambres de guía para uso médico y piezas y acoples para ellos
10|Alicates quirúrgicos
10|Alineadores dentales
10|Almohadas cervicales para uso médico
10|Almohadillas abdominales para uso médico
10|Almohadillas dorsales para uso médico
10|Almohadillas enfriantes para uso en primeros auxilios
10|Amputadores quirúrgicos
10|Analizadores de composición corporal para uso médico
10|Analizadores de humedad de la piel para uso médico
10|Anoscopios
10|Anticonceptivos (aparatos)
10|Aparato de enemas
10|Aparatos automáticos de vacunación
10|Aparatos de cromatografía de gas para uso médico
10|Aparatos de diagnóstico médico para analizar virus
10|Aparatos de ejercicio físico para uso médico
10|Aparatos de entrenamiento físico para uso médico
10|Aparatos de infusión de uso terapéutico
10|Aparatos de lavado de uso terapéutico
10|Aparatos de masaje
10|Aparatos de masaje para cuello y hombros
10|Aparatos de masaje para los ojos
10|Aparatos de masaje para los pies
10|Aparatos de masaje para uso médico
10|Aparatos de masaje para uso personal
10|Aparatos de medida del ritmo cardiaco
10|Aparatos de polimerización con una finalidad dental
10|Aparatos de radioterapia
10|Aparatos de rayos X para imágenes odontológicas
10|Aparatos de rayos X para uso dental y médico
10|Aparatos de rayos X para uso médico
10|Aparatos de taladrado para aplicaciones quirúrgicas y dentales
10|Aparatos de terapia eléctrica y estática
10|Aparatos de termoterapia para uso médico
10|Aparatos de ultrasonido para diagnóstico médico
10|Aparatos de ultrasonido para uso médico
10|Aparatos dentales para el tratamiento de la apnea obstructiva del sueño
10|Aparatos e instrumentos médicos relacionados con la reactividad neurovegetativa
10|Aparatos e instrumentos quirúrgicos
10|Aparatos e instrumentos quirúrgicos para uso médico, odontológico o veterinario
10|Aparatos e instrumentos utilizados en cirugías de pies
10|Aparatos eléctricos de masajes para uso doméstico
10|Aparatos eléctricos terapéuticos de baja frecuencia
10|Aparatos médicos de radiación
10|Aparatos médicos para introducir preparados farmacéuticos en el cuerpo humano
10|Aparatos ortopédicos para pies zambos
10|Aparatos ortopédicos vertebrales
10|Aparatos para análisis de sangre
10|Aparatos para desfibrilación cardiaca
10|Aparatos para diagnóstico clínico
10|Aparatos para extracción de sangre
10|Aparatos para facilitar la inhalación de preparaciones farmacéuticas para uso médico
10|Aparatos para la extracción de muestras sangre
10|Aparatos para la moxibustión
10|Aparatos para la terapia de acupresión
10|Aparatos para limpiar las cavidades del cuerpo
10|Aparatos para magnetoterapia
10|Aparatos para medir la tensión arterial
10|Aparatos para transfusión de sangre
10|Aparatos terapéuticos electromagnéticos de alta frecuencia
10|Aparatos ultrasónicos para uso veterinario
10|Aparatos utilizados en la implementación de exámenes de diagnóstico para detectar la proteína anormal prion
10|Apoyos acústicos para discapacitados auditivos
10|Articulaciones artificiales
10|Artroscopios
10|Aspiradores eléctricos de esputo
10|Aspiradores manuales de esputo
10|Atomizadores para uso médico
10|Audífonos de funcionamiento eléctrico
10|Audífonos digitales
10|Audífonos eléctricos
10|Audífonos para discapacitados auditivos (apoyos acústicos)
10|Autorefractores optométricos (de uso oftalmológico)
10|Ayudas para caminar para uso médico
10|Bandejas para la impresión dental
10|Batas médicas de aislamiento
10|Bateas de emesis
10|Biberones para bebé
10|Biómetros para lentes intraoculares
10|Bisturíes eléctricos para uso quirúrgico
10|Bisturíes para uso médico
10|Bisturíes quirúrgicos
10|Bolsas para duchas vaginales
10|Bombas de insulina
10|Botellas de lactancia para bebes
10|Botellas para guardar leche materna
10|Broncoscopios
10|Broncoscopios flexibles
10|Broncoscopios rígidos
10|Cabestrillos
10|Cabestrillos (vendas de soporte)
10|Cabestrillos para hombros (para rehabilitación)
10|Calcetines para diabéticos
10|Calibres cutáneos para uso médico
10|Cámaras de oxígeno hiperbárico con una finalidad médica
10|Cámaras de rayos gamma para uso médico
10|Cámaras endoscópicas
10|Cámaras oftálmicas para uso médico
10|Camas de agua para uso médico
10|Camas de masaje para uso médico
10|Camillas
10|Camillas de emergencias
10|Camillas de hospital
10|Camillas para enfermos
10|Camillas para pacientes
10|Camillas para pacientes bariátricos
10|Camillas para transporte de pacientes
10|Camisas de fuerza
10|Cánulas
10|Cánulas para anestésicos con recipientes
10|Cartílago artificial
10|Catéter intracardiaco
10|Catéteres
10|Catéteres de balón
10|Catéteres eléctricos de uso quirúrgico
10|Catéteres médicos
10|Catéteres para uso médico y quirúrgico
10|Catéteres urinarios
10|Catéteres venosos centrales
10|Catgut quirúrgico
10|Cauterios de platino para uso quirúrgico
10|Chupetes (tetinas)
10|Cintas de kinesiología
10|Cinturones abdominales para uso médico
10|Citoscopios
10|Clavos intramedulares
10|Coderas para epicondilitis
10|Cojines de hielo para uso medico
10|Cojines inflables para uso médico
10|Cojines ortopédicos
10|Colchones de apoyo para uso médico
10|Collares cervicales
10|Collarines cónicos (collares isabelinos) para uso veterinario
10|Colposcopios
10|Conexiones de tornillos médicos
10|Conexiones Luer para uso médico
10|Contenedores de muestras médicas
10|Contenedores especialmente adaptados para la eliminación de instrumentos médicos, jeringas y otros desechos médicos contaminados
10|Contrafuertes de implantes para fines dentales
10|Copas menstruales
10|Corazones artificiales y sus partes
10|Coronas dentales
10|Correctores dentales (frenillos)
10|Cortadores de píldoras
10|Cortadores médicos y quirúrgicos para cortar tejido y órganos humano y animal
10|Cucharas para administrar medicamentos
10|Cuchillos médicos y quirúrgicos para cortar tejido y órganos humano y animal
10|Cuchillos y cortadores médicos y quirúrgicos para cortar tejido y órganos humanos
10|Curetas afiladas
10|Dediles para uso médico
10|Dentaduras postizas
10|Desfibriladores
10|Desfibriladores externos
10|Diafragmas para la contracepción
10|Dientes artificiales y fundas protectoras
10|Dientes y tapaduras artificiales
10|Dilatadores ginecológicos
10|Dilatadores nasales
10|Dilatadores rectales
10|Dilatadores uretrales
10|Dispositivos de anastomosis
10|Dispositivos de corte para uso médico
10|Dispositivos de inyección para productos farmacéuticos
10|Dispositivos de medida del pulso
10|Dispositivos de telemetría para aplicaciones médicas
10|Dispositivos de vibromasaje
10|Dispositivos e instrumentos quirúrgicos
10|Dispositivos médicos con una finalidad de dosimetría en el ámbito de la radioterapia
10|Dispositivos médicos, en concreto, implantes intravasculares compuestos de material artificial
10|Dispositivos para medir el azúcar en la sangre
10|Dispositivos para medir la presión intracraneal
10|Electrocardiógrafos
10|Electrodos de desfibrilación cardíaca
10|Electrodos para desfibriladores externos
10|Electrodos para electrocirugía
10|Electrodos para uso médico
10|Electroencefalógrafos
10|Electroestimuladores musculares para uso médico
10|Elevadores de fórceps
10|Elevadores periosteales
10|Encajes protésicos usados para sujetar prótesis a las extremidades del cuerpo
10|Endoprótesis
10|Endoscopios de cápsula
10|Endoscopios médicos rígidos y flexibles
10|Equipo de acupuntura
10|Equipo endoscópico
10|Escalpelos de láser para uso médico
10|Escáneres de tomografía computarizada
10|Escariadores dentales
10|Esfigmomanómetros electrónicos
10|Esfinterótomos
10|Esofagoscopios
10|Esofagoscopios flexibles
10|Esofagoscopios rígidos
10|Espátulas médicas
10|Espéculos
10|Espéculos oculares
10|Espejos de dentista
10|Espejos quirúrgicos
10|Esquiascopios
10|Estents de uréter implantables
10|Estimuladores cardíacos (marcapasos)
