class|name
3|Ablandadores de cutículas (preparaciones)
3|Aceite de amla con fines cosméticos
3|Aceite de baño
3|Aceite de bergamota
3|Aceite de coco para uso cosmético
3|Aceite de lavanda
3|Aceite de malagueta de uso cosmético
3|Aceite de menta (artículos de perfumería)
3|Aceite de ricino para uso cosmético
3|Aceite de rosa para uso cosmético
3|Aceite fijador japonés para el cabello (bintsuke-abura)
3|Aceite para masaje
3|Aceites aromáticos
3|Aceites aromáticos para el baño
3|Aceites aromáticos usados para producir aromas al calentarse
3|Aceites bronceadores
3|Aceites bronceadores (cosméticos)
3|Aceites bronceadores para uso cosmético
3|Aceites cosméticos
3|Aceites cosméticos para la epidermis
3|Aceites de baño
3|Aceites de baño para el cuidado del cabello
3|Aceites de baño para uso cosmético
3|Aceites de baño y sales de baño
3|Aceites de bebé
3|Aceites de limpieza
3|Aceites de perfumería
3|Aceites de tocador
3|Aceites esenciales
3|Aceites esenciales aromáticos
3|Aceites esenciales como perfume para uso en lavandería
3|Aceites esenciales de cidra
3|Aceites esenciales naturales
3|Aceites esenciales para aromaterapia
3|Aceites esenciales para la fabricación de productos perfumados
3|Aceites esenciales para uso doméstico
3|Aceites esenciales para uso personal
3|Aceites etéreos
3|Aceites faciales
3|Aceites para cutículas de uso cosmético
3|Aceites para después del sol (cosméticos)
3|Aceites para el acondicionamiento del cabello
3|Aceites para el cabello
3|Aceites para el cuerpo
3|Aceites para el sol de uso cosmético
3|Aceites para masaje
3|Aceites para uso cosmético
3|Aceites perfumados para la fabricación de preparaciones cosméticas
3|Aceites y lociones bronceadoras
3|Aclaradores del cabello
3|Acondicionador para el cabello
3|Acondicionadores labiales
3|Acondicionadores para el cabello
3|Acondicionadores para el cabello de bebés
3|Acondicionadores para la cutícula
3|Acondicionadores para la piel
3|Adhesivos para fijar uñas postizas
3|Adhesivos para pestañas postizas
3|Adhesivos para pestañas postizas, cabello y uñas
3|Adhesivos para postizos capilares
3|Adhesivos para uso cosmético
3|Aditivos de lavandería para ablandar el agua
3|Agentes de enjuague para lavavajillas
3|Agentes desparafinadores para limpieza
3|Agentes y preparaciones de limpieza
3|Agua de Colonia
3|Agua de colonia que contiene aceite de serpiente
3|Agua de lavanda
3|Agua de perfume
3|Agua de tocador
3|Agua de tocador y agua de Colonia
3|Aguas de Colonia
3|Aguas de tocador
3|Aire en lata a presión para finalidades de limpieza
3|Algodón hidrófilo cosmético
3|Algodón hidrófilo y bastoncillos de algodón para uso cosmético
3|Algodón para uso cosmético
3|Almidón de apresto (lavandería)
3|Almohadillas de algodón impregnadas de preparados para desmaquillar
3|Almohadillas de limpieza impregnadas con cosméticos
3|Almohadillas de limpieza impregnadas con productos de tocador
3|Ámbar gris
3|Amoníaco para limpieza
3|Añil de lavandería
3|Añil para azulear la ropa
3|Antitranspirantes
3|Antitranspirantes para uso personal
3|Antitranspirantes y desodorantes para uso personal
3|Aromatizadores de la piel (cosméticos)
3|Artículos de perfumería
3|Astringentes para uso cosmético
3|Bálsamo para después del afeitado
3|Bálsamo para el cabello
3|Bálsamo para labios
3|Bálsamos labiales (no medicinales)
3|Baños de burbujas
3|Barnices de uñas
3|Barnices de uñas para uso cosmético
3|Barros cosméticos para el cuerpo
3|Base de maquillaje
3|Base líquida (mizu-oshiroi)
3|Bastoncillos de algodón impregnados con preparaciones desmaquillantes
3|Bastoncillos de algodón para uso cosmético
3|Betunes para zapatos y botas
3|Betunes y cremas para calzado
3|Blanqueador para el cabello
3|Blanqueadores para el cabello
3|Bloqueadores solares a prueba de agua
3|Bloques de alumbre para el afeitado
3|Bolas de algodón para uso cosmético
3|Bolas de lavado con detergente
3|Bolsitas con fragancias
3|Bolsitas para perfumar (sachets)
3|Brillantina para uso cosmético
3|Brillo para labios
3|Brillos de labios
3|Brillos de uñas
3|Calcomanías para uñas
3|Ceniza volcánica
3|Cera antideslizante para suelos
3|Cera de lavandería
3|Cera de sastre
3|Cera de zapatero
3|Cera depilatoria
3|Cera para calzado
3|Cera para el bigote
3|Cera para el cabello
3|Cera para parqué
3|Cera para pulir
3|Ceras de masaje
3|Ceras para el automóvil
3|Champú de bebé
3|Champú para alfombras
3|Champús
3|Champús en seco
3|Champús para animales de compañía
3|Champús para bebés
3|Champús para el cabello
3|Champús y acondicionadores para el cabello
3|Cinta de doble faz para párpados
3|Cintas para el blanqueado de dientes impregnadas con preparaciones para blanquear los dientes (cosméticos)
3|Colonia
3|Colonia para después del afeitado
3|Colonias, perfumes y cosméticos
3|Colorantes para el cabello
3|Colorantes y tintes para el cabello
3|Colores para las cejas
3|Colorete
3|Coloretes cosméticos
3|Composiciones decapantes de pintura
3|Composiciones decapantes de pintura, laca y barniz
3|Compuestos pulidores de pisos
3|Corrector facial
3|Cosméticos
3|Cosméticos para animales
3|Cosméticos para las cejas
3|Cosméticos para uñas
3|Cosméticos que no sean medicinales
3|Cosméticos y maquillaje
3|Cosméticos y preparaciones cosméticas
3|Crema de afeitar
3|Crema de ducha
3|Crema de manos
3|Crema de noche
3|Crema de retinol para uso cosmético
3|Crema facial
3|Crema hidratante para después del afeitado
3|Crema no medicada para las ronchas del pañal
3|Crema para aclarar la piel
3|Crema para contorno de ojos
3|Crema para la cutícula
3|Crema para la piel
3|Crema para manos
3|Crema para zapatos y botas
3|Cremas acondicionadoras de la piel para uso cosmético
3|Cremas antiarrugas
3|Cremas antienvejecimiento
3|Cremas bronceadoras
3|Cremas bronceadoras (cremas autobronceadoras)
3|Cremas conservantes para el cuero
3|Cremas cosméticas
3|Cremas cosméticas para el cuidado de la piel
3|Cremas de afeitar
3|Cremas de belleza
3|Cremas de belleza para el cuidado del cuerpo
3|Cremas de belleza para la cara y el cuerpo
3|Cremas de mano cosméticas
3|Cremas de masaje cosméticas
3|Cremas depilatorias
3|Cremas exfoliantes
3|Cremas limpiadoras (cosméticos)
3|Cremas líquidas y sólidas para la piel
3|Cremas nutritivas cosméticas
3|Cremas para antes del afeitado
3|Cremas para calzado
3|Cremas para cutis claro
3|Cremas para después del afeitado
3|Cremas para después del sol
3|Cremas para el cabello
3|Cremas para el cuero
3|Cremas para el cuerpo
3|Cremas para el cuidado del cabello
3|Cremas para la cara para uso cosmético
3|Cremas para la cara y el cuerpo
3|Cremas para la piel
3|Cremas para la piel que no sean medicinales
3|Cremas para los labios
3|Cremas para peinar el cabello
3|Cremas para protección solar
3|Cremas para reducir la celulitis
3|Cremas perfumadas
3|Cremas reductoras de manchas de la piel
3|Cremas reductoras de manchas de uso cosmético
3|Cremas y betunes para zapatos
3|Decapantes de pintura
3|Decolorantes para el cabello
3|Delineador
3|Delineador de labios
3|Delineador de ojos
3|Delineadores de ojos
3|Dentífricos en forma de goma de mascar
3|Dentífricos en forma de pastillas sólidas
3|Dentífricos ingeribles
3|Dentífricos no medicinales
3|Dentífricos y enjuagues bucales
3|Depilatorios
3|Desincrustantes para uso doméstico
3|Desmaquilladores
3|Desodorantes corporales (artículos de perfumería)
3|Desodorantes para cuidado personal
3|Desodorantes para uso personal
3|Desodorantes para uso personal (artículos de perfumería)
3|Desodorantes y antitranspirantes para uso personal
3|Detergentes para lavandería
3|Detergentes para lavar los platos
3|Detergentes para lavavajillas
3|Detergentes para tazas de inodoro
3|Detergentes para uso doméstico
3|Detergentes para vehículos
3|Detergentes preparados de petróleo
3|Detergentes sintéticos para ropa
3|Disimuladores de ojeras
3|Emolientes cutáneos
3|Emolientes para el cabello
3|Emulsiones para después del afeitado
3|Endurecedores de uñas
3|Enjuague bucal
3|Enjuagues bucales
3|Enjuagues bucales que no sean medicinales
3|Enjuagues para el cabello
3|Enjuagues para el cabello (acondicionadores para el cabello)
3|Esencias etéreas
3|Esmaltes de uñas
3|Espuma de afeitar
3|Espuma de baño
3|Espuma de baño para bebés
3|Espuma de ducha y baño
3|Exfoliante corporal
3|Exfoliantes para la cara
3|Fijadores de cabello
3|Fluidos para lavar parabrisas
3|Fragancias
3|Fragancias en formato de recarga para dispensadores de aroma no eléctricos
3|Fragancias para automóviles
3|Fragancias y artículos de perfumería
3|Gel de afeitar
3|Gel de aloe vera para uso cosmético
3|Gel de ducha
3|Gel de ducha y baño
3|Gel para cejas
3|Gel para después del afeitado
3|Gel para el cabello
3|Gel para el peinado del cabello
3|Gel para uñas
3|Gel y mousse para el cabello
3|Gelatina de alga para uso en lavandería (funori)
3|Geles blanqueadores para uso dental
3|Geles bronceadores (cosméticos)
3|Geles de afeitar
3|Geles de baño
3|Geles de belleza
3|Geles de ducha
3|Geles limpiadores de inodoros
3|Geles para después del sol (cosméticos)
3|Geles para el cabello
3|Geles para el peinado
3|Geles para uso cosméticos
3|Geles retardantes de la edad
3|Geles y sales para baño y ducha que no sean para uso médico
3|Glaseado del cabello
3|Grasa para calzado
3|Henna para uso cosmético
3|Hidratantes para después del sol
3|Hidratantes para el cabello
3|Hidratantes para la piel
3|Hierbas para el baño
3|Hisopos para uso cosmético
3|Incienso
3|Jabón crema para cuerpo
3|Jabón de afeitar
3|Jabón de almendras
3|Jabón de belleza
3|Jabón de tocador
3|Jabón en barra
3|Jabón líquido
3|Jabón líquido para lavandería
3|Jabón para lavandería
3|Jabón perfumado
3|Jabones antitranspirantes
3|Jabones antitranspirantes para los pies
3|Jabones cosméticos
3|Jabones de afeitar
3|Jabones de baño
3|Jabones de baño en forma líquida, solida o gel
3|Jabones de tocador
3|Jabones desodorantes
3|Jabones en crema
3|Jabones en polvo
3|Jabones granulados
3|Jabones líquidos
3|Jabones líquidos de baño
3|Jabones líquidos para manos y cara
3|Jabones para el cuidado corporal
3|Jabones para uso personal
3|Jabones perfumados
3|Jalea de petróleo para uso cosmético
3|Labiales cremosos
3|Labiales líquidos (cosméticos)
3|Laca para el cabello
3|Lacas de uñas
3|Lacas para el cabello
3|Lacas para el peinado del cabello
3|Lacas y geles para el cabello
3|Lápices cosméticos
3|Lápices de cejas
3|Lápices de labios (pintalabios)
3|Lápices de maquillaje
3|Lápices de ojos
3|Lápices de rubor
3|Lápices delineadores de ojos
3|Lápices para uso cosmético
3|Lápiz labial
3|Leche de almendras para uso cosmético
3|Leche hidratante
3|Leche limpiadora
3|Leche limpiadora facial
3|Leche limpiadora para uso cosmético
3|Leche para el cuerpo
3|Leche para la cara y el cuerpo
3|Leche para uso cosmético
3|Leche y lociones para la cara
3|Leche, gel, lociones y cremas desmaquillantes
3|Leches bronceadoras (cosméticos)
3|Leches de belleza
3|Leches desmaquillantes
3|Leches limpiadoras de tocador
3|Leches para después del sol (cosméticos)
3|Leches para el cuerpo
3|Leches, geles y aceites para el bronceado y para después del sol (cosméticos)
3|Limpiadores de alfombras
3|Limpiadores de hornos
3|Limpiadores de manos (preparaciones para limpieza de manos)
3|Limpiadores en aerosol para refrescar protectores bucales
3|Limpiadores faciales
3|Limpiadores para la piel
3|Líquidos antideslizantes para suelos
3|Líquidos de limpieza en seco
3|Líquidos limpiaparabrisas
