class|name
35|Administración de archivos computarizado central
35|Administración de negocios
35|Administración de negocios de deportistas
35|Administración de negocios en el campo del transporte y reparto
35|Administración de programas de descuento que permiten a los participantes obtener descuentos en productos y servicios a través del uso de una tarjeta de membresía de descuento
35|Administración y gestión de negocios
35|Agencias de colocación
35|Agencias de empleo temporal
35|Agencias de exportación e importación
35|Agencias de importación y exportación
35|Agencias de importación y exportación en el campo de la energía
35|Agencias de importación-exportación de productos
35|Agencias de información comercial para la facilitación de información de negocios, incluyendo datos demográficos o mercadotécnicos
35|Agencias de talento (gestión o empleo)
35|Agentes de publicidad
35|Alquiler de distribuidores automáticos
35|Alquiler de espacios publicitarios
35|Alquiler de espacios publicitarios en sitios web
35|Alquiler de espacios publicitarios y material publicitario
35|Alquiler de maquinaria y equipo de oficina
35|Alquiler de máquinas de escribir y máquinas copiadoras
35|Alquiler de máquinas o aparatos para oficinas
35|Alquiler de material publicitario
35|Alquiler de stands para ventas
35|Alquiler de todo tipo de material de publicidad y materiales de presentación de marketing
35|Alquiler de vallas publicitarias
35|Análisis de costos
35|Análisis de datos de negocios
35|Análisis de datos y estadísticas de investigación de mercado
35|Análisis de dirección de negocios
35|Análisis de mercado
35|Análisis de respuesta a la publicidad
35|Análisis de trabajo para determinar aptitudes y otros requisitos de trabajadores
35|Análisis publicitarios
35|Análisis y tasación de empresas
35|Archivo de documentos o cintas magnéticas (trabajos de oficina)
35|Arrendamiento de vallas publicitarias
35|Asesoramiento de eficiencia empresarial
35|Asesoramiento de negocios e información comercial
35|Asesoramiento de negocios e información de negocios para empresas
35|Asesoramiento de negocios y análisis de mercados
35|Asesoramiento e información relativa a la gestión de negocios comerciales
35|Asesoramiento e información sobre servicios de clientes y gestión de productos y precios en sitios de Internet en relación con compras realizadas a través de Internet
35|Asesoramiento en el campo de la gestión de negocios y marketing
35|Asesoramiento en fusiones y adquisiciones
35|Asesoramiento en gestión de negocios comerciales franquiciados
35|Asesoramiento en gestión de negocios y comercialización de productos en el marco de un contrato de franquicia
35|Asesoramiento en gestión de personal
35|Asesoramiento en materia de organización y gestión de los negocios comerciales
35|Asesoramiento en organización de negocios
35|Asesoramiento relativo al marketing de productos químicos
35|Asesoramiento, indagación o información de negocios
35|Asesoría en el análisis de los hábitos y necesidades de compra de consumidores con la ayuda de datos sensoriales, cuantitativos y cualitativos
35|Asesoría en la administración de establecimientos de franquicias
35|Asistencia a empresas industriales o comerciales en la gestión de su negocio
35|Asistencia comercial en gestión de negocios
35|Asistencia comercial en relación a implementación e integración de sistemas
35|Asistencia en administración comercial
35|Asistencia en gestión comercial e industrial
35|Asistencia en gestión corporativa
35|Asistencia en gestión de actividades de negocios
35|Asistencia en gestión de negocios para empresas industriales y comerciales
35|Asistencia en gestión de negocios y en particular la realización de las tareas necesarias para el buen desarrollo de ventas por subasta
35|Asistencia en gestión y planificación de negocios
35|Asistencia en la gestión y operación de negocios comerciales
35|Asistencia en operación de negocios para empresas
35|Asistencia y asesoramiento en relación a organización y gestión de negocios
35|Auditoría de tasas de servicios para terceros
35|Auditorías empresariales (análisis de negocios)
35|Ayuda en la gestión de asuntos de negocios o funciones comerciales de una empresa industrial o comercial
35|Búsqueda de mercados
35|Búsqueda de patrocinadores
35|Búsquedas de negocios
35|Celebración de sondeos de opinión pública
35|Clasificación, manipulación y recepción de correo
35|Colocación de personal
35|Colocación laboral y de personal
35|Colocación profesional
35|Colocación y selección de personal
35|Compilación de directorios de empresas
35|Compilación de estadísticas con fines de negocios o comerciales
35|Compilación de información en bases de datos informáticas
35|Compilación y análisis de estadísticas para determinar los índices de audiencia de programas de radio y televisión
35|Compilación y sistematización de información en bancos de datos
35|Compilación y sistematización de información en bases de datos
35|Compilación, producción y diseminación de anuncios publicitarios
35|Consultoría comercial
35|Consultoría contable
35|Consultoría de gestión de negocios en relación con la estrategia, la mercadotecnia, la producción, el personal y cuestiones de ventas al por menor
35|Consultoría de gestión industrial incluyendo análisis de costes/rendimiento
35|Consultoría de personal
35|Consultoría e información económica para el sector industrial y comercial (también proveida en línea) para planificar, organizar y monitorear proyectos únicos y complejos en diferentes sectores de una o varias empresas
35|Consultoría e información relativa a la contabilidad
35|Consultoría en adquisición de negocios
35|Consultoría en adquisición y fusión de negocios
35|Consultoría en el campo de adquisiciones de negocios
35|Consultoría en fusión de negocios
35|Consultoría en gestión de negocios
35|Consultoría en gestión de negocios en el campo del transporte y reparto
35|Consultoría en gestión de negocios incluido vía la Internet
35|Consultoría en marketing
35|Consultoría en organización de negocios
35|Consultoría en organización y gestión de negocios
35|Consultoría en organización y gestión de negocios incluida la gestión de personal
35|Consultoría en organización y operación de negocios
35|Consultoría en publicidad
35|Consultoría en recursos humanos
35|Consultoría en relación a la organización o la gestión de una empresa comercial
35|Consultoría en segmentación de mercado
35|Consultoría en selección de personal
35|Consultoría en técnicas de ventas y programas de ventas
35|Consultoría organizacional de negocios
35|Consultoría profesional de negocios
35|Consultoría sobre contratación de personal
35|Consultoría sobre dirección de negocios en el campo de viajes corporativos
35|Consultoría, gestión, planificación y supervisión de negocios
35|Consultoría, indagación o información de negocios
35|Contabilidad administrativa
35|Contabilidad de costes
35|Contabilidad para terceros
35|Control de inventario
35|Copiado de documentos para terceros
35|Creación y mantenimiento de material publicitario
35|Decoración de vidrieras (escaparates)
35|Demostración de productos
35|Demostración de productos y servicios por medios electrónicos, también aplicable a los servicios de venta telemática
35|Desarrollo de campañas publicitarias para negocios
35|Desarrollo de conceptos de marketing
35|Desarrollo de conceptos para economía y negocios
35|Desarrollo de estrategias y conceptos de marketing
35|Desarrollo de planes de mercadotecnia
35|Determinación de índices de audiencia para emisiones de radio y televisión
35|Difusión de anuncios publicitarios
35|Difusión de material publicitario (folletos e impresos)
35|Difusión de material publicitario en la calle
35|Diseminación de anuncios publicitarios
35|Diseminación de anuncios publicitarios y material publicitario (volantes, folletos, catálogos y muestras)
35|Diseminación de publicidad para terceros vía la Internet
35|Distribución de anuncios publicitarios y comerciales
