class|name
37|Abrillantado de calzado
37|Acolchado de muebles
37|Acristalamientos (trabajos con cristal)
37|Actualización de hardware informático
37|Afilado de tijeras y cuchillos de cocina
37|Albañilería
37|Alquiler de andamios y plataformas para la construcción
37|Alquiler de aparatos para lavado de automóviles
37|Alquiler de bombas para drenar
37|Alquiler de bulldozers
37|Alquiler de compresores de gas y aire
37|Alquiler de equipo de telecomunicaciones incluidos los teléfonos y máquinas de fax
37|Alquiler de lavaplatos para uso doméstico
37|Alquiler de lavavajillas para uso industrial
37|Alquiler de máquinas de construcción
37|Alquiler de máquinas lavadoras eléctricas
37|Alquiler de máquinas para la limpieza de alfombras
37|Alquiler de máquinas y aparatos para la construcción
37|Alquiler de plataformas de perforación
37|Alquiler de secadoras de lavandería
37|Alquiler de secadoras de ropa
37|Alquiler de trapeadores
37|Alquiler máquinas limpiadoras de pisos
37|Andamiaje, excavaciones o construcción en concreto
37|Aplicación de revestimientos en edificios
37|Arreglo de ropa
37|Asesoramiento en construcción
37|Asesoramiento en materia de edificación
37|Asfaltado
37|Balanceo de neumáticos
37|Bombeo de petróleo
37|Bombeo de petróleo crudo
37|Bombeo y extracción de petróleo
37|Cableado de telecomunicación
37|Colocación de alfombras
37|Colocación de baldosas, ladrillos o bloques
37|Colocación de ladrillos
37|Colocación de papel tapiz
37|Construcción de aeropuertos
37|Construcción de carreteras
37|Construcción de centrales de energía undimotriz
37|Construcción de centrales eólicas
37|Construcción de centros comerciales, áreas habitacionales y plantas de fabricación
37|Construcción de edificios
37|Construcción de establecimientos médicos
37|Construcción de estructuras para el almacenamiento de gas natural
37|Construcción de estructuras para el almacenamiento de petróleo crudo
37|Construcción de estructuras para la producción de gas natural
37|Construcción de estructuras para la producción de petróleo crudo
37|Construcción de fábricas hidroeléctricas
37|Construcción de instalaciones de energía geotérmica
37|Construcción de oleoductos
37|Construcción de terrazas interiores acristaladas
37|Construcción de viviendas
37|Construcción naval
37|Construcción submarina
37|Construcción y reparación de edificios
37|Consultoría en supervisión de obras de construcción
37|Control de plagas para casa residenciales
37|Control de plagas relativo a edificios
37|Demolición de construcciones
37|Demolición de edificios
37|Deshollinado de chimeneas
37|Desinfección
37|Desinfección de auriculares telefónicos
37|Desinfección de instrumentos quirúrgicos
37|Desinfección de vajilla
37|Desmantelamiento de buques
37|Dragado submarino
37|Edificación de tiendas comerciales
37|Eliminación de amianto
37|Explotación de canteras
37|Exterminación de animales dañinos que no sea para la agricultura
37|Exterminación de animales dañinos que no sea para la agricultura, horticultura o silvicultura
37|Extracción de petróleo
37|Facilitación de información sobre servicios de reparación en el sector de la aviación
37|Facilitación de instalaciones de autoservicio para el lavado de coches
37|Fontanería e instalación de gas y agua
37|Impermeabilización de construcciones
37|Impermeabilización de edificios
37|Información con relación a la construcción, reparación y mantenimiento de aeronaves
37|Información relativa al alquiler de equipo para construcciones y edificios
37|Información sobre mantenimiento de equipo de medición y comprobación
37|Inspección de vehículos y/o edificios previo a su reparación y/o mantención
37|Instalación de aislamientos en obras de construcción
37|Instalación de aparatos de iluminación
37|Instalación de aparatos de producción de petróleo
37|Instalación de canalones para la lluvia
37|Instalación de conexiones electrónicas y digitales en un centro de llamadas o call center
37|Instalación de elevadores
37|Instalación de líneas de teléfonos
37|Instalación de los productos de fundición
37|Instalación de maquinaria eléctrica y de generadores
37|Instalación de materiales aislantes
37|Instalación de oleoductos
37|Instalación de pararrayos
37|Instalación de productos de impermeabilización de sótanos
37|Instalación de puertas y ventanas
37|Instalación de techos metálicos
37|Instalación o reparación de cerraduras
37|Instalación personalizada de interiores de automóvil
37|Instalación y mantenimiento de instalaciones fotovoltaicas
37|Instalación y mantenimiento de instalaciones termosolares
37|Instalación y mantenimiento de oleoductos
37|Instalación y reparación de aparatos de aire acondicionado
37|Instalación y reparación de ascensores
37|Instalación y reparación de hardware informático
37|Instalación y reparación de sistemas de calefacción
37|Instalación, mantenimiento y reparación de aparatos de oficina
37|Instalación, mantenimiento y reparación de hardware informático
37|Instalación, modificación, sustitución y reparación de cerraduras
37|Instalación, reparación y mantenimiento de computadoras y periféricos informáticos
37|Instalaciones de lavado y secado de ropa
37|Lavado de ropa
37|Lavado textil
37|Limpieza de alfombras y tapetes
37|Limpieza de calzado
37|Limpieza de edificios
37|Limpieza de fosas sépticas
37|Limpieza de instalaciones industriales
37|Limpieza de las superficies exteriores de los edificios
37|Limpieza de superficies exteriores de edificios
37|Limpieza de tanques de almacenamiento
37|Limpieza de ventanas
37|Limpieza en seco
37|Limpieza exterior e interior de aviones
37|Limpieza fachadas de edificios
37|Limpieza vial
37|Limpieza y lavado de vehículos
37|Loteo y urbanización de terrenos para la construcción
37|Lubricación de vehículos
37|Mantenimiento de acuarios
37|Mantenimiento de aparatos e instrumentos para uso médico
37|Mantenimiento de aparatos electrónicos
37|Mantenimiento de cocinas no eléctricas
37|Mantenimiento de hardware informático
37|Mantenimiento de piscinas
37|Mantenimiento de tuberías
37|Mantenimiento de vehículos
37|Mantenimiento o reparación de cajas fuertes
37|Mantenimiento y reparación de aeronaves
37|Mantenimiento y reparación de centrales eólicas
37|Mantenimiento y reparación de edificios
37|Mantenimiento y reparación de instalaciones de calefacción
37|Mantenimiento y reparación de quemadores
37|Mantenimiento y reparación de vehículos
37|Mantenimiento y reparación de vehículos a motor
37|Mantenimiento y reparación de vehículos eléctricos
37|Obras de dragado
37|Pavimentación de carreteras
37|Perforación de pozos
37|Perforación de pozos de agua
37|Perforación de pozos petroleros
37|Perforación para gas y petróleo
37|Perforación y bombeo de petróleo
37|Pintado de aeronaves
37|Pintado de señales
37|Pintura y barnizado
37|Pintura y reparación de señales
37|Planchado a vapor de prendas de vestir
37|Provisión de instalaciones de lavandería
37|Provisión de lavanderías autoservicio
37|Pulido de concreto
37|Pulido de pisos
37|Pulido de vehículos
37|Pulverización de insecticidas para edificios comerciales
37|Pulverización de insecticidas para hogares
37|Recarga de cartuchos de tóner
37|Recauchado de neumáticos
37|Recuperación del terreno
37|Refuerzo de edificios
37|Reparación de aeronaves
37|Reparación de aparatos de filtrado de aire
37|Reparación de aparatos de iluminación
37|Reparación de aparatos de suministro de agua
37|Reparación de aparatos eléctricos de consumo
37|Reparación de aparatos electrónicos
37|Reparación de aparejos de pesca
37|Reparación de ascensores
37|Reparación de aspiradoras
37|Reparación de automóviles
37|Reparación de bañeras
37|Reparación de bicicletas
37|Reparación de binoculares
37|Reparación de bolsas y bolsos
37|Reparación de bombas
37|Reparación de cámaras
37|Reparación de cámaras fotográficas
37|Reparación de camiones
37|Reparación de cocinas no eléctricas
37|Reparación de colchonetas de tatami
37|Reparación de computadoras dañadas
37|Reparación de edificios
37|Reparación de equipo para billar
37|Reparación de equipo para deportes
37|Reparación de filtros de leche
37|Reparación de gafas
37|Reparación de grúas
37|Reparación de joyas
37|Reparación de juguetes o muñecas
37|Reparación de maletas
37|Reparación de máquinas de fax
37|Reparación de máquinas electrónicas
37|Reparación de máquinas y aparatos para trabajar el metal
37|Reparación de marcos para puertas
37|Reparación de paneles publicitarios
37|Reparación de paraguas
37|Reparación de persianas de ventanas
37|Reparación de radios o televisores
37|Reparación de remolques
37|Reparación de ropa de vestir
37|Reparación de señales
37|Reparación de tapicerías
