class|name
2|Aceites antioxidantes
2|Aceites para conservar la madera
2|Aceites Tung para la preservación de la madera
2|Achiote (urucú u onoto)
2|Agentes abrillantadores fluorescentes (tintes)
2|Agentes de secado para pinturas y masillas
2|Aglutinantes para pinturas
2|Aglutinantes para pinturas y masillas
2|Aluminio en polvo para pinturas
2|Añil
2|Añil como colorante
2|Anticorrosivos en forma de revestimiento
2|Azul de Prusia
2|Barnices
2|Barnices para uso en ebanistería
2|Barnices que no sean barnices aislantes
2|Bermellón
2|Bernices para protección de pisos
2|Blanco de cal
2|Blanco titanio
2|Brillantina
2|Carmín de cochinilla
2|Cartuchos de chorro de tinta (llenos)
2|Cartuchos llenos de toner para impresoras y fotocopiadoras
2|Cerusa
2|Colorantes
2|Colorantes ácidos
2|Colorantes alimentarios
2|Colorantes de anilina
2|Colorantes directos
2|Colorantes para fabricación de bebidas
2|Colorantes para hormigón
2|Colorantes para la fabricación de alimentos
2|Colorantes para la fabricación de cosméticos
2|Colorantes sintéticos
2|Colorantes solubles en aceite
2|Colorantes textiles
2|Colores de aceite
2|Conservante para cemento
2|Copal
2|Cúrcuma para uso como colorante
2|Diluyentes para colores
2|Diluyentes para lacas
2|Diluyentes para pintura
2|Esmaltes de cerámica
2|Esmaltes para pintar
2|Esmaltes vítreos
2|Espesantes para colores
2|Espesantes para pinturas
2|Extracto de palo campeche (tintes)
2|Extractos de palo de Campeche
2|Goma laca
2|Goma laca para pulido francés
2|Grasas antioxidantes
2|Hojas de metal para su uso por decoradores
2|Imprimaciones
2|Imprimaciones para preparar superficies que van a pintarse
2|Laca japonesa (urushi)
2|Lacas
2|Lacas para impresión
2|Lacas para la madera
2|Lacas para pintores
2|Lacas para revestir papeles
2|Madera para su uso como tinte
2|Materias tintóreas
2|Metales en hoja y polvo para pintores
2|Metales en hoja y polvo para pintores y decoradores
2|Metales en hoja y polvo para pintores, decoradores, impresores y artistas
2|Metales en hojas y polvos para pintores, decoradores, impresores y artistas
2|Metales no ferrosos en hoja o polvo para para pintores, decoradores, impresores y artistas
2|Metales preciosos en hoja o en polvo para pintores, decoradores y artistas
2|Metales preciosos en hoja para pintores, decoradores y artistas
2|Metales preciosos en polvo para pintores, decoradores, impresores y artistas
2|Minio
2|Mordientes para tintorería
2|Negro de carbón (pigmento)
2|Óxido de cobalto como colorante
2|Papeles anticorrosivos
2|Pastas de imprenta (tintas)
2|Pigmentos
2|Pigmentos colorantes
2|Pigmentos fosforescentes
2|Pigmentos fotocromáticos
2|Pigmentos inorgánicos
2|Pigmentos orgánicos
2|Pigmentos para su uso en la preparación de tintas
2|Pigmentos termocrómicos
2|Pintura a prueba de fuego
2|Pintura base para superficies que se van a pintar
2|Pintura de imprimación
2|Pintura en parches reubicables
2|Pintura para artistas
2|Pintura para suelos
2|Pintura para suelos de hormigón
2|Pintura sin disolventes
2|Pinturas
2|Pinturas a prueba de productos químicos
2|Pinturas acrílicas
2|Pinturas acrílicas para artistas
2|Pinturas al temple
2|Pinturas anticorrosivas
2|Pinturas arquitectónicas
2|Pinturas bactericidas
2|Pinturas como revestimientos para madera
2|Pinturas de aceite
2|Pinturas de esmalte
2|Pinturas de imprimación
2|Pinturas de resina sintética
2|Pinturas en polvo
2|Pinturas en pulverizador
2|Pinturas fluorescentes
2|Pinturas ignífugas
2|Pinturas impermeabilizantes
2|Pinturas impermeables
2|Pinturas luminosas
2|Pinturas mezcladas
2|Pinturas para automóviles
2|Pinturas para camuflar equipo militar
2|Pinturas para cerámica
2|Pinturas para el casco inferior
2|Pinturas protectoras de la herrumbre
2|Pinturas reflectantes en aerosol
2|Pinturas repelentes al agua
2|Pinturas retardantes de fuego
2|Pinturas y lacas
2|Pinturas, lacas y barnices
2|Polvo de cobre para pintar (pinturas)
2|Polvo de magnesio para pintar (pinturas)
2|Polvo de niobio para pintar (pinturas)
2|Polvo de tantalio para pintar (pinturas)
2|Polvo de zinc para pintar (pinturas)
2|Polvos de imprimación (jinoko)
2|Polvos de imprimación (kiriko)
2|Polvos de metales preciosos para su uso por pintores, decoradores, impresores y artistas
2|Preparaciones para revestimiento con propiedades repelentes al agua (pintura)
2|Preparaciones para tratar y conservar la madera
2|Preparados antioxidantes en forma de recubrimiento para su uso en vehículos
2|Productos para conservar la madera
2|Recubrimientos endurecibles por radiación para hormigón
2|Resinas naturales en bruto
2|Resinas naturales para su uso en la fabricación de adhesivos
2|Revestimiento de superficie coloreado no metálico para fabricación de piscinas y spas de fibra de vidrio
2|Revestimiento decorativo de pulverización
2|Revestimientos de pintura anticorrosiva para uso comercial marino
2|Revestimientos de protección para chasis de vehículos
2|Revestimientos de resina epoxi para su uso sobre pavimentos industriales de hormigón
2|Revestimientos en forma de pinturas
2|Revestimientos impermeabilizantes (pinturas)
2|Revestimientos protectores transparentes para vehículos
2|Revestimientos utilizados para el acabado de muebles
2|Rubia
2|Sandáraca (resina)
2|Secantes para colores
2|Témperas
2|Tinta de imprenta intaglio
2|Tinta de impresión
2|Tinta de mimeógrafos
2|Tinta para tatuaje
2|Tinta planográfica
2|Tintas de copiado
2|Tintas de fragancias microencapsuladas para impresión flexográfica
2|Tintas de imprenta
2|Tintas metálicas
2|Tintas para grabado
2|Tintas para impresoras de chorro de tinta
2|Tintas para tatuar
2|Tintas secas
2|Tintas termocrómicas para impresión
2|Tintes básicos (tintes catiónicos)
2|Tintes de azufre
2|Tintes de naftol
2|Tintes disolubles en alcohol
2|Tintes naturales
2|Tintes para madera
2|Tintes rápidos
2|Tóner
2|Tóner (tinta) para fotocopiadoras
2|Tóner de impresión
2|Tóner de tinta
2|Tóner xerográfico
2|Tóneres
2|Trementina (diluyente para pinturas)
2|Trementina de resina para su uso como diluyente de pintura
