class|name
5|Abrasivos para uso odontológico
5|Aceite alcanforado
5|Aceite de coco para uso médico
5|Aceite de hígado de bacalao
5|Aceite de ricino para uso médico
5|Aceites antitábanos
5|Aceites para bebé medicinales
5|Aceites para uso médico
5|Acetaminofén (para el alivio del dolor)
5|Adhesivos atrapamoscas
5|Adhesivos dentales
5|Adhesivos médicos para cerrar heridas
5|Adhesivos médicos para cerrar tejido interno
5|Adhesivos para uso dental y odontológico
5|Adhesivos para uso en arte dental y odontológico
5|Adyuvantes para uso médico
5|Aerosol contra insectos
5|Aerosol de vendaje líquido
5|Aerosoles antipulgas
5|Aerosoles fríos para uso médico
5|Aerosoles para la garganta medicinales
5|Aerosoles perfumados para desodorizar textiles
5|Agentes (preparaciones) viscoelásticos para uso oftálmico
5|Agentes de quimioterapia
5|Agentes de tratamiento de enfermedades por radiación
5|Agentes exterminadores de insectos
5|Agentes hipolipidémicos (productos farmacéuticos)
5|Agentes limpiadores gastrointestinales
5|Agentes repelentes de insectos
5|Agentes selladores para uso dental
5|Agua de mar para baños medicinales
5|Agua desmineralizada con una finalidad médica
5|Alcanfor para uso médico
5|Alcohol para friegas (de uso farmacéutico)
5|Alcohol para uso farmacéutico
5|Alcohol para uso médico
5|Alcoholes medicinales
5|Aleaciones de metales preciosos para uso odontológico
5|Aleaciones de metales preciosos para uso odontológico y en tecnología dental.
5|Aleaciones dentales
5|Alginato ortodóncico para uso dental
5|Algodón antiséptico
5|Algodón aséptico
5|Algodón para uso médico
5|Alguicidas químicos para mantenimiento de piscinas de natación
5|Alguicidas químicos para piscinas de natación
5|Alimento para bebé
5|Alimentos para bebés
5|Almohadillas para juanetes
5|Almohadillas para la lactancia
5|Amalgama de oro para uso dental
5|Amalgamas dentales
5|Amalgamas dentales de oro
5|Aminoácidos para uso médico o veterinario
5|Analgésicos
5|Analgésicos antipiréticos
5|Analgésicos orales
5|Anestésicos
5|Anestésicos generales
5|Anestésicos inhalados
5|Anestésicos locales
5|Anestésicos para uso quirúrgico
5|Anhidróticos
5|Anillos para los callos de los pies
5|Antiácidos
5|Antibióticos
5|Antibióticos para peces
5|Antibióticos para su uso dental
5|Antibióticos para uso humano
5|Anticoagulantes
5|Anticonceptivos (preparaciones)
5|Anticonceptivos orales
5|Antidepresivos
5|Antídotos
5|Antieméticos
5|Antieméticos para las náuseas matutinas
5|Antihelmínticos
5|Antihipertensivos
5|Antihistamínicos
5|Antimicóticos vaginales
5|Antimicrobianos para uso dermatológico
5|Antisépticos
5|Antitoxinas
5|Antitusivos
5|Antivirales
5|Apósitos auto adhesivos
5|Apósitos de tafetán adhesivo
5|Apósitos esterilizados
5|Apósitos médicos
