class|name
15|Acordeones
15|Afinadores de soplo para instrumentos musicales
15|Almohadillas de práctica de percusión
15|Almohadillas para baterías electrónicas
15|Aparatos para afinar instrumentos musicales
15|Aparatos para pasar páginas de partituras
15|Apoyabrazos de guitarra
15|Arcos de erhu (violín chino)
15|Arcos para instrumentos musicales
15|Armónicas
15|Armonios
15|Arneses para instrumentos musicales
15|Arpas
15|Atriles para partituras
15|Bajos acústicos
15|Bajos eléctricos
15|Bandoleras (correas) para guitarras
15|Bandoneones
15|Bolsos especialmente adaptados para instrumentos musicales
15|Bombardinos
15|Bombos
15|Boquillas de instrumentos musicales
15|Cajas de música que no sean juguetes
15|Cajas de ritmos
15|Campanas tubulares
15|Campanillas (instrumentos musicales)
15|Capos (cejillas)
15|Capos de guitarra
15|Carillones eléctricos (instrumentos musicales)
15|Carrillones
15|Celestas
15|Címbalos (platillos)
15|Cítaras coreanas con doce cuerdas (ga-ya-geum)
15|Cítaras coreanas con seis cuerdas (geo-mun-go)
15|Clarinetes de bambú japoneses (shakuhachi)
15|Clavicordios
15|Contrabajos
15|Contrafagotes
15|Cornos ingleses
15|Correas para instrumentos de música
15|Cuerdas de erhu (violín chino)
15|Cuerdas de guitarra
15|Cuerdas para instrumentos de cuerda de estilo japonés
15|Cuerdas para instrumentos musicales
15|Cuerdas para instrumentos musicales occidentales
15|Diapasones
15|Djembes (instrumento musical de percusión)
15|Dulcimeros
15|Erhu (instrumento musical de dos cuerdas)
15|Estuches para instrumentos musicales
15|Fagot
15|Flautas
15|Flautas chinas
15|Flautas cortas de bambú (danso)
15|Flautas dulces (instrumentos musicales)
15|Flautas japonesas (yokobue)
15|Flautines
15|Gaitas
15|Gongs
15|Güiros (instrumentos musicales de percusión)
15|Guitarras
15|Guitarras acústicas
15|Guitarras bajo
15|Guitarras eléctricas
15|Guitarras japonesas de tres cuerdas (shamisen)
15|Harpas orientales (koto)
15|Instrumentos de percusión
15|Instrumentos de viento de madera
15|Instrumentos musicales
15|Instrumentos musicales eléctricos y electrónicos
15|Instrumentos musicales electrónicos
15|Instrumentos musicales estilo occidental
15|Instrumentos musicales japoneses tradicionales
15|Laúdes
15|Laúdes japoneses (biwa)
15|Mandolinas
15|Maracas
15|Marimbas
15|Mazas de bombo
15|Membranas para flautas chinas
15|Mirlitones (kazoo)
15|Ocarinas
15|Ocarinas Chinas (Xun)
15|Órganos
15|Pedales para baterías (instrumentos musicales)
15|Pianos eléctricos automáticos
15|Picas para violonchelos
15|Plectros japoneses (tsume)
15|Protectores de membranas para flauta china
15|Púas de guitarra
15|Púas japonesas (bachi)
15|Púas para instrumentos de cuerda
15|Puentes para instrumentos musicales
15|Redoblantes (tambores)
15|Saxofones
15|Shofares
15|Sistros
15|Sordinas para instrumentos musicales
15|Tambores (instrumentos musicales)
15|Tambores bongó
15|Tambores conga
15|Tambores japoneses (taiko)
15|Tambores metálicos (instrumentos musicales)
15|Tapones para convertir flautas de platos abiertos en flautas de platos cerrados
15|Timbales (instrumentos de música)
15|Timbales (instrumentos musicales)
15|Triángulos (instrumentos musicales)
15|Trombones (instrumentos musicales)
15|Trompas (corno francés)
15|Trompetas
15|Ukeleles
15|Violas
15|Violines
15|Violines orientales (kokyu)
15|Violoncelos
