class|name
42|Actualización de cartas náuticas
42|Actualización de páginas de inicio para terceros
42|Actualización de páginas iniciales para redes informáticas
42|Actualización de programas informáticos para terceros
42|Actualización de sitios web para terceros
42|Actualización de software de teléfonos inteligentes
42|Actualización de software informático
42|Actualización de software informático en relación a seguridad informática y prevención de riesgos informáticos
42|Actualización y alquiler de software para procesamiento de datos
42|Actualización y diseño de software informático
42|Actualización y mantenimiento de software informático
42|Agrimensura de tierras y carreteras
42|Alojamiento de contenidos digitales en Internet
42|Alojamiento de sitios de internet para otros
42|Alojamiento de sitios web
42|Alojamiento de sitios web en la Internet
42|Alquiler de aparatos de procesamiento de datos
42|Alquiler de aparatos e instrumentos de laboratorio
42|Alquiler de bancos de carga para comprobar fuentes de energía eléctrica
42|Alquiler de computadoras
42|Alquiler de computadoras y periféricos informáticos
42|Alquiler de computadoras y software informático
42|Alquiler de hardware informático
42|Alquiler de hardware informático y software informático
42|Alquiler de instrumentos de dibujo técnico
42|Alquiler de memoria en servidores
42|Alquiler de programas informáticos
42|Alquiler de servidores de bases de datos para terceros
42|Alquiler de servidores web
42|Alquiler de software
42|Alquiler de software de aplicaciones
42|Alquiler de software informático
42|Alquiler de software para acceso a la Internet
42|Alquiler de software y programas de computadora
42|Alquiler y mantenimiento de software informático
42|Alquiles de aparatos de medición
42|Análisis de amenazas de seguridad informática para proteger datos
42|Análisis de filtros
42|Análisis de funcionamiento de aparatos e instrumentos
42|Análisis de la calidad de agua de corrientes
42|Análisis de sistemas informáticos
42|Análisis de yacimientos petrolíferos
42|Análisis del modo de acción de combinaciones químicas sobre animales
42|Análisis estructural y funcional de genomas
42|Análisis para la investigación petrolera
42|Análisis químico
42|Arrendamiento de computadores relativos a seguridad computacional y prevención de riesgos computacionales
42|Arrendamiento de hardware y software
42|Asesoramiento en arquitectura
42|Asesoramiento en el campo del diseño de software
42|Asesoramiento técnico en materia de detección de polución
42|Asesoramiento técnico relativo a la operación de computadoras
42|Asesoría en química
42|Auditorías en materia de energía
42|Autenticación de antigüedades
42|Autenticación de diamantes
42|Autenticación de gemas
42|Autenticación de joyas
42|Autenticación de obras de arte
42|Autentificación de billetes de banco
42|Autentificación de gemas semipreciosas
42|Clasificación de minerales
42|Compresión digital de datos informáticos
42|Comprobación de aparatos en el campo de la ingeniería eléctrica
42|Comprobación de equipos informáticos
