class|name
26|Adornos para el cabello
26|Adornos para el cabello en forma de borlas para peinados de estilo japonés (negake)
26|Adornos para el cabello en forma de peineta
26|Adornos que no sean de metales preciosos para calzado
26|Agujas
26|Agujas de coser
26|Agujas de costura de ojo oval
26|Agujas de lienzos
26|Agujas de tejer
26|Agujas de telares de calcetería
26|Agujas de zurcir
26|Agujas metálicas para montar insectos
26|Agujas para encaje
26|Agujas para máquinas de costura
26|Agujas para tatamis
26|Alfileres con cabezal de vidrio
26|Alfileres de gancho (imperdibles)
26|Alfileres para gorros que no sean de metales preciosos
26|Alfileres para marcar
26|Alfileres para ropa
26|Artículos de adorno para el cabello
26|Ballenas para cuellos
26|Barbas postizas
26|Bigotes postizos
26|Bigudíes de espuma
26|Bonsáis artificiales
26|Bordes y ribetes para ropa
26|Botones
26|Botones de fantasía
26|Botones para prendas de vestir
26|Broches a presión (remaches)
26|Broches para vestimenta
26|Cabello humano
26|Cabello postizo
26|Cabello postizo para peinados de estilo japonés (kamoji)
26|Cajas de metales preciosos para agujas
26|Cierres relámpago
26|Cintas
26|Cintas autoadherentes (artículos de mercería)
26|Cintas de materias textiles
26|Cintas de moños para peinados estilo coreano (daeng-gi)
26|Cintas decorativas
26|Cintas para el cabello
26|Cintas y cordones
26|Clips tipo almeja para el cabello
26|Cojines para agujas y alfileres
26|Coleteros y cintas para el cabello
26|Corchetes para prendas de vestir
26|Cordones
26|Cordones de borlas para peinados de estilo japonés (motoyui)
26|Cordones de zapatos
26|Cordones para calzado
26|Costureros
26|Cremallera y sus partes
26|Cremalleras
26|Cremalleras (artículos de mercería)
26|Cuentas para artesanías
26|Cursores de cremallera
26|Dedales para coser
26|Diademas (cintillos, no de joyería ni bisutería)
26|Elásticos para el cabello
26|Encaje
26|Encaje de bolillos
26|Encaje y bordados
26|Encajes (excepto los encajes de bordado)
26|Encajes Jacquard
26|Estuches de agujas para coser de metales preciosos
26|Estuches de agujas que no sean de metales preciosos
26|Extensiones de cabello
26|Flores artificiales
26|Flores artificiales de materias plásticas
26|Flores artificiales de materias textiles
26|Flores artificiales de papel
26|Flores artificiales para fijar en la ropa
26|Flores de seda
26|Follaje artificial para exteriores
26|Frutas artificiales
26|Gomas para el cabello
26|Hebillas de cinturón
26|Hebillas de cinturón de metales preciosos
26|Hebillas de cinturón de metales preciosos para prendas de vestir
26|Hebillas de correa
26|Hebillas de metales preciosos (complementos de prendas de vestir)
26|Hebillas metálicas para zapatos y botas
26|Hebillas para el cabello
26|Hebillas para prendas de vestir
26|Horquillas de adorno para el cabello destinadas a peinados de estilo japonés (kogai)
26|Horquillas para el cabello orientales
26|Horquillas para el pelo
26|Horquillas y pasadores para el cabello
26|Huevos de zurcir
26|Lanzaderas para tejer redes de pesca
26|Lazos para el cabello para peinados de estilo japonés (tegara)
26|Ojales de prendas de vestir
26|Ojetes para calzado
26|Parches de bordado para ropa
26|Parches para la ropa
26|Pasacintas
26|Pasadores (pinzas para el cabello)
26|Pasadores para el pelo
26|Pasadores para fijar el cabello postizo en la parte trasera destinados a peinados de estilo japonés (tabodome)
26|Peines decorativos para peinados de estilo japonés (marugushi)
26|Pelucas
26|Pelucas de payaso
26|Pinches ornamentales para el cabello coreanos (binyer)
26|Pinzas de faja especiales para obi (obi-dome) trajes de japonesa
26|Pinzas para el cabello
26|Pinzas para pantalones de ciclista
26|Plantas artificiales
26|Postizos
26|Postizos de cabello y pelucas
26|Postizos para peinados de estilo japonés (kamishin)
26|Ramilletes de flores artificiales
26|Redecillas para el cabello
26|Redes para barba
26|Rulos no eléctricos
26|Sujetadores de cremalleras
26|Tupés (cabello postizo)
26|Vegetales artificiales
